book_id,authors,title,genre_id,description,price,price_tag,publisher,average_rating,work_ratings_count,ratings_1,ratings_2,ratings_3,ratings_4,ratings_5,image_url,modified_date,deleted_date,status
3903,"Juan Rulfo, Margaret Sayers Peden, Susan Sontag",Pedro Páramo,kn,Nah,49820,53000,,4,26383,570,1544,4921,8656,10692,https://images.gr-assets.com/books/1500663791m/38787.jpg,12/16/2021 19:29,NULL,1
3904,L.M. Montgomery,"Anne of Ingleside (Anne of Green Gables, #6)",xh,Nah,68730,79000,,4,38569,249,1593,8660,13635,14432,https://images.gr-assets.com/books/1285712495m/77391.jpg,12/16/2021 19:29,NULL,1
3905,Kelly Corrigan,The Middle Place,tn,Nah,56550,65000,,4,25515,324,1523,6778,10004,6886,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,12/16/2021 19:29,NULL,1
3906,Harlan Coben,Deal Breaker (Myron Bolitar #1),xh,Nah,57950,61000,,4,34124,511,1181,7784,14873,9775,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,12/16/2021 19:29,NULL,1
3907,"T.S. Eliot, Michael North",The Waste Land,kd,Nah,67940,79000,,4,31657,727,1526,5361,9983,14060,https://images.gr-assets.com/books/1327910597m/34080.jpg,12/16/2021 19:29,NULL,1
3908,"Heather Cocks, Jessica  Morgan",The Royal We,xh,Nah,37350,45000,,4,28583,751,1929,7071,11415,7417,https://images.gr-assets.com/books/1421107274m/22875451.jpg,12/16/2021 19:29,NULL,1
3909,Julia Quinn,"The Viscount Who Loved Me (Bridgertons, #2)",kn,Nah,89280,96000,,4,38804,167,866,6518,15189,16064,https://images.gr-assets.com/books/1379594308m/861326.jpg,12/16/2021 19:29,NULL,1
3910,"Dave Barry, Ridley Pearson, Greg Call","Peter and the Shadow Thieves (Peter and the Starcatchers, #2)",vh,Nah,30600,34000,,4,30821,310,951,5480,11230,12850,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,12/16/2021 19:29,NULL,1
3911,Junot Díaz,Drown,vh,Nah,58740,66000,,4,25110,189,850,4736,11089,8246,https://images.gr-assets.com/books/1313700390m/531989.jpg,12/16/2021 19:29,NULL,1
3912,Jane Green,The Beach House,xh,Nah,54150,57000,,4,27219,582,2456,9103,9733,5345,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,12/16/2021 19:29,NULL,1
3913,Milan Kundera,Immortality,vh,Nah,47310,57000,,4,23114,206,859,4186,8619,9244,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,12/16/2021 19:29,NULL,1
3914,Jeffrey Archer,"Best Kept Secret (The Clifton Chronicles, #3)",gd,Nah,67200,84000,,4,26496,240,1094,6448,11057,7657,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,12/16/2021 19:29,NULL,1
3915,Robert Charles Wilson,"Spin (Spin, #1)",xh,Nah,72090,81000,,4,28088,303,1192,5673,11716,9204,https://images.gr-assets.com/books/1406383726m/910863.jpg,12/16/2021 19:29,NULL,1
3916,Eugene O'Neill,Long Day's Journey Into Night,xh,Nah,50760,54000,,4,28590,479,1403,5394,9803,11511,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,12/16/2021 19:29,NULL,1
3917,"Kohta Hirano, Duane Johnson","Hellsing, Vol. 01 (Hellsing, #1)",kd,Nah,61880,68000,,4,24032,442,883,3443,6063,13201,https://images.gr-assets.com/books/1403205185m/74928.jpg,12/16/2021 19:29,NULL,1
3918,"Tim LaHaye, Jerry B. Jenkins","Soul Harvest: The World Takes Sides (Left Behind, #4)",gd,Nah,72680,79000,,4,26752,647,1595,6083,8553,9874,https://images.gr-assets.com/books/1406513506m/228261.jpg,12/16/2021 19:29,NULL,1
3919,Laurie Halse Anderson,Twisted,gd,Nah,81900,90000,,4,30650,534,2228,8166,10852,8870,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,12/16/2021 19:29,NULL,1
3920,Noah Gordon,"The Physician (Cole Family Trilogy, #1)",tn,Nah,36980,43000,,4,25952,199,595,2884,8579,13695,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,12/16/2021 19:29,NULL,1
3921,"Dean Koontz, Kevin J. Anderson, Scott Brick","Prodigal Son (Dean Koontz's Frankenstein, #1)",vh,Nah,53360,58000,,4,29075,403,1340,6147,10855,10330,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,12/16/2021 19:29,NULL,1
3922,"Jane Yolen, Mark Teague",How Do Dinosaurs Say Good Night?,vh,Nah,53100,59000,,4,28188,360,1260,5582,8101,12885,https://images.gr-assets.com/books/1278431558m/122125.jpg,12/16/2021 19:29,NULL,1
3923,"Miyamoto Musashi, Victor Harris",A Book of Five Rings: The Classic Guide to Strategy,vh,Nah,74400,93000,,4,24699,234,1070,4903,8431,10061,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,12/16/2021 19:29,NULL,1
3924,Dean Koontz,Tick Tock,kd,Nah,37720,46000,,4,27621,799,2307,8096,9241,7178,https://images.gr-assets.com/books/1310582919m/281433.jpg,12/16/2021 19:29,NULL,1
3925,Robert Ludlum,The Icarus Agenda,xh,Nah,56320,64000,,4,24573,199,905,6541,9780,7148,https://images.gr-assets.com/books/1403167832m/573201.jpg,12/16/2021 19:29,NULL,1
3926,Kresley Cole,Demon from the Dark (Immortals After Dark #10),tn,Nah,68800,80000,,4,36412,142,518,3305,10591,21856,https://images.gr-assets.com/books/1357611692m/7098304.jpg,12/16/2021 19:29,NULL,1
3927,J.R. Ward,"The King (Black Dagger Brotherhood, #12)",vh,Nah,34440,41000,,4,38218,265,957,4500,11290,21206,https://images.gr-assets.com/books/1371919011m/18108281.jpg,12/16/2021 19:29,NULL,1
3928,Irvin D. Yalom,When Nietzsche Wept,kn,Nah,62320,76000,,4,25419,239,763,3396,8956,12065,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,12/16/2021 19:29,NULL,1
3929,Cormac McCarthy,"The Crossing (The Border Trilogy, #2)",gd,Nah,80750,85000,,4,23936,177,775,4254,9658,9072,https://images.gr-assets.com/books/1327197531m/365990.jpg,12/16/2021 19:29,NULL,1
3930,"Aristotle, J.A.K. Thomson, Jonathan Barnes, Hugh Tredennick",The Nicomachean Ethics,kd,Nah,82450,97000,,4,25469,534,1557,6091,8682,8605,https://images.gr-assets.com/books/1472992134m/19068.jpg,12/16/2021 19:29,NULL,1
3931,Kyle Idleman,Not a Fan: Becoming a Completely Committed Follower of Jesus,xh,Nah,56420,62000,,4,23506,442,891,3302,6957,11914,https://images.gr-assets.com/books/1445188902m/11198480.jpg,12/16/2021 19:29,NULL,1
3932,Bryan Lee O'Malley,"Scott Pilgrim, Volume 3: Scott Pilgrim & The Infinite Sadness",vh,Nah,52200,58000,,4,30451,102,564,4154,11228,14403,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,12/16/2021 19:29,NULL,1
3933,Mary Roach,Spook: Science Tackles the Afterlife,kn,Nah,59860,73000,,4,27737,802,3023,9144,9144,5624,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,12/16/2021 19:29,NULL,1
3934,William Blake,Songs of Innocence and of Experience,kn,Nah,85540,94000,,4,29506,336,1263,5566,10005,12336,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,12/16/2021 19:29,NULL,1
3935,Lisa Kleypas,"Sugar Daddy (Travises, #1)",kd,Nah,65600,82000,,4,33684,827,1747,6702,11692,12716,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,12/16/2021 19:29,NULL,1
3936,"Stan Berenstain, Jan Berenstain",The Berenstain Bears and the Messy Room,vh,Nah,80510,97000,,4,28111,393,1093,5710,7224,13691,https://images.gr-assets.com/books/1344371748m/900065.jpg,12/16/2021 19:29,NULL,1
3937,"Richard Bachman, Stephen King",Blaze,kd,Nah,66500,70000,,4,30127,620,2684,10146,9697,6980,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,12/16/2021 19:29,NULL,1
3938,David Eddings,"Demon Lord of Karanda (The Malloreon, #3)",xh,Nah,79380,98000,,4,32305,177,1195,7264,11949,11720,https://images.gr-assets.com/books/1342528740m/286507.jpg,12/16/2021 19:29,NULL,1
3939,"H.W. Janson, Anthony F. Janson",History of Art,kn,Nah,35600,40000,,4,22534,1695,1709,4555,5994,8581,https://images.gr-assets.com/books/1330064588m/2693801.jpg,12/16/2021 19:29,NULL,1
3940,Tess Gerritsen,"Ice Cold (Rizzoli & Isles, #8)",vh,Nah,81880,89000,,4,30184,161,724,5467,12104,11728,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,12/16/2021 19:29,NULL,1
3941,Bernard Cornwell,"The Winter King (The Warlord Chronicles, #1)",kn,Nah,81700,86000,,4,27374,217,615,3704,9852,12986,https://images.gr-assets.com/books/1311987677m/68520.jpg,12/16/2021 19:29,NULL,1
3942,Frank Miller,"Sin City, Vol. 2: A Dame to Kill For (Sin City, #2)",gd,Nah,54560,62000,,4,24012,251,720,3961,9097,9983,https://images.gr-assets.com/books/1470924735m/59969.jpg,12/16/2021 19:29,NULL,1
3943,Simone Elkeles,"Leaving Paradise (Leaving Paradise, #1)",kd,Nah,87420,93000,,4,38657,688,2184,7723,13132,14930,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,12/16/2021 19:29,NULL,1
3944,Yukiru Sugisaki,"D.N.Angel, Vol. 1 (D.N.Angel, #1)",vh,Nah,38130,41000,,4,25424,689,1837,5301,6275,11322,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,12/16/2021 19:29,NULL,1
3945,David Baldacci,Total Control,kd,Nah,30800,35000,,4,26728,214,728,5604,11006,9176,https://images.gr-assets.com/books/1344266875m/226791.jpg,12/16/2021 19:29,NULL,1
3946,Karl Marlantes,Matterhorn,gd,Nah,76140,94000,,4,26574,509,907,3153,8970,13035,https://images.gr-assets.com/books/1431983015m/6411016.jpg,12/16/2021 19:29,NULL,1
3947,"Trenton Lee Stewart, Diana Sudyka","The Mysterious Benedict Society and the Perilous Journey (The Mysterious Benedict Society, #2)",vh,Nah,50220,54000,,4,33844,237,879,5610,12486,14632,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,12/16/2021 19:29,NULL,1
3948,"William Shakespeare, Barbara A. Mowat, Paul Werstine",Henry V,tn,Nah,90210,97000,,4,33067,575,2457,8314,11156,10565,https://images.gr-assets.com/books/1331563646m/37526.jpg,12/16/2021 19:29,NULL,1
3949,Aristotle,Politics,kd,Nah,79900,85000,,4,24041,439,1424,5899,8275,8004,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,12/16/2021 19:29,NULL,1
3950,Jordan Belfort,The Wolf of Wall Street,gd,Nah,33480,36000,,4,22765,965,2221,5972,7835,5772,https://images.gr-assets.com/books/1320489812m/522776.jpg,12/16/2021 19:29,NULL,1
3951,Dietrich Bonhoeffer,The Cost of Discipleship,gd,Nah,29700,33000,,4,24401,198,555,2801,7717,13130,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,12/16/2021 19:29,NULL,1
3952,Amor Towles,A Gentleman in Moscow,kd,Nah,86240,98000,,4,46320,517,1244,4654,14274,25631,https://images.gr-assets.com/books/1459524472m/29430012.jpg,12/16/2021 19:29,NULL,1
3953,Michelle Alexander,The New Jim Crow: Mass Incarceration in the Age of Colorblindness,xh,Nah,76140,81000,,4,27002,186,432,2003,7860,16521,https://images.gr-assets.com/books/1328751532m/6792458.jpg,12/16/2021 19:29,NULL,1
3954,"Knut Hamsun, George Egerton",Hunger,gd,Nah,76440,84000,,4,28142,369,1275,4849,10474,11175,https://images.gr-assets.com/books/1456243307m/32585.jpg,12/16/2021 19:29,NULL,1
3955,Cristina Henriquez,The Book of Unknown Americans,kn,Nah,59940,74000,,4,25028,277,1209,6327,11344,5871,https://images.gr-assets.com/books/1413655729m/18465852.jpg,12/16/2021 19:29,NULL,1
3956,Lauren DeStefano,"Fever (The Chemical Garden, #2)",vh,Nah,74700,90000,,4,38997,1055,3205,10268,12795,11674,https://images.gr-assets.com/books/1324955449m/11112619.jpg,12/16/2021 19:29,NULL,1
3957,Sue Grafton,"B is for Burglar  (Kinsey Millhone, #2)",vh,Nah,55800,60000,,4,35653,176,1344,11237,14412,8484,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,12/16/2021 19:29,NULL,1
3958,Kate Atkinson,"When Will There Be Good News? (Jackson Brodie, #3)",tn,Nah,60520,68000,,4,28875,366,1096,5875,13164,8374,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,12/16/2021 19:29,NULL,1
3959,"Brian Azzarello, Lee Bermejo",The Joker,kn,Nah,54810,63000,,4,23967,438,1351,4656,7782,9740,https://images.gr-assets.com/books/1334501983m/3134981.jpg,12/16/2021 19:29,NULL,1
3960,"Sergei Lukyanenko, Andrew Bromfield",Night Watch (Watch #1),kd,Nah,69600,80000,,4,32363,503,1708,6635,12853,10664,https://images.gr-assets.com/books/1351342315m/359375.jpg,12/16/2021 19:29,NULL,1
3961,Jenny Offill,Dept. of Speculation,vh,Nah,39900,42000,,4,24533,776,2257,6130,9259,6111,https://images.gr-assets.com/books/1367929545m/17402288.jpg,12/16/2021 19:29,NULL,1
3962,Susan Meissner,Secrets of a Charmed Life,tn,Nah,70520,82000,,4,25643,236,569,3741,11265,9832,https://images.gr-assets.com/books/1403809486m/22544024.jpg,12/16/2021 19:29,NULL,1
3963,Pat Conroy,The Great Santini,kd,Nah,34440,42000,,4,25196,220,743,4387,10145,9701,https://images.gr-assets.com/books/1442599829m/85448.jpg,12/16/2021 19:29,NULL,1
3964,Dalton Trumbo,Johnny Got His Gun,kn,Nah,65120,74000,,4,27071,463,1053,4303,9131,12121,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,12/16/2021 19:29,NULL,1
3965,Michael Connelly,"Angels Flight (Harry Bosch, #6; Harry Bosch Universe, #7)",vh,Nah,60680,74000,,4,30538,61,488,5280,14394,10315,https://images.gr-assets.com/books/1440615586m/32502.jpg,12/16/2021 19:29,NULL,1
3966,Frank McCourt,"Teacher Man (Frank McCourt, #3)",kn,Nah,39840,48000,,4,26183,398,1970,7967,9765,6083,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,12/16/2021 19:29,NULL,1
3967,Ellen Schreiber,"Vampire Kisses: The Beginning (Vampire Kisses, #1-3)",gd,Nah,51920,59000,,4,25846,834,1665,4526,5274,13547,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,12/16/2021 19:29,NULL,1
3968,Eoin Colfer,"The Last Guardian (Artemis Fowl, #8)",vh,Nah,40800,51000,,4,36931,689,1474,6129,11925,16714,https://images.gr-assets.com/books/1330969364m/9307674.jpg,12/16/2021 19:29,NULL,1
3969,"Pierre Boulle, Xan Fielding",Planet of the Apes,vh,Nah,43200,48000,,4,26274,490,1408,6465,9507,8404,https://images.gr-assets.com/books/1320558901m/414895.jpg,12/16/2021 19:29,NULL,1
3970,Rachel Caine,"Ghost Town (The Morganville Vampires, #9)",kd,Nah,49200,60000,,4,33431,262,900,5271,10146,16852,https://images.gr-assets.com/books/1268376325m/7600922.jpg,12/16/2021 19:29,NULL,1
3971,Belva Plain,Evergreen,xh,Nah,51300,57000,,4,24231,256,1055,5970,8544,8406,https://images.gr-assets.com/books/1392996056m/182496.jpg,12/16/2021 19:29,NULL,1
3972,"Henry T. Blackaby, Claude V. King, Richard Blackaby","Experiencing God: Knowing and Doing the Will of God, Workbook",xh,Nah,69350,73000,,4,22050,326,726,2935,5734,12329,https://images.gr-assets.com/books/1293504214m/356373.jpg,12/16/2021 19:29,NULL,1
3973,James Dickey,Deliverance,gd,Nah,89280,96000,,4,25570,607,1425,6173,10094,7271,https://images.gr-assets.com/books/1334998332m/592657.jpg,12/16/2021 19:29,NULL,1
3974,Anne McCaffrey,"Dragonsinger (Harper Hall, #2)",xh,Nah,76540,89000,,4,34877,104,658,5518,12332,16265,https://images.gr-assets.com/books/1410942014m/28547.jpg,12/16/2021 19:29,NULL,1
3975,Cynthia Hand,"Boundless (Unearthly, #3)",xh,Nah,51330,59000,,4,38101,566,1535,6503,12666,16831,https://images.gr-assets.com/books/1342208984m/13049981.jpg,12/16/2021 19:29,NULL,1
3976,John Grisham,The Whistler,tn,Nah,53600,67000,,4,38967,744,2189,9685,15286,11063,https://images.gr-assets.com/books/1462900031m/29354916.jpg,12/16/2021 19:29,NULL,1
3977,"Katsura Hoshino, Mayumi Kobayashi","D.Gray-man, Volume 01",kn,Nah,56420,62000,,4,24060,485,1049,3715,6386,12425,https://images.gr-assets.com/books/1440124280m/568454.jpg,12/16/2021 19:29,NULL,1
3978,Isaac Asimov,The Robots of Dawn (Robot #3),kd,Nah,68400,76000,,4,29192,103,677,5409,12275,10728,https://images.gr-assets.com/books/1351030933m/41810.jpg,12/16/2021 19:29,NULL,1
3979,"Ian Caldwell, Dustin Thomason",The Rule of Four,gd,Nah,77900,95000,,3,28872,1909,4958,10594,7787,3624,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,12/16/2021 19:29,NULL,1
3980,Jessica Sorensen,"The Redemption of Callie & Kayden (The Coincidence, #2)",xh,Nah,69420,78000,,4,43215,468,1629,7787,16091,17240,https://images.gr-assets.com/books/1366785115m/16718083.jpg,12/16/2021 19:29,NULL,1
3981,"Gene Luen Yang, Bryan Konietzko, Michael Dante DiMartino, Dave Marshall, Gurihiru","Avatar: The Last Airbender (The Search, #1)",gd,Nah,69300,77000,,4,19963,442,668,2675,5072,11106,https://images.gr-assets.com/books/1382513568m/16277248.jpg,12/16/2021 19:29,NULL,1
3982,Michael Connelly,"The Closers (Harry Bosch, #11; Harry Bosch Universe, #13)",kn,Nah,44000,50000,,4,29798,73,525,5740,14070,9390,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,12/16/2021 19:29,NULL,1
3983,Erin Hunter,"Fire and Ice (Warriors, #2)",kd,Nah,53100,59000,,4,32641,197,710,4307,9341,18086,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,12/16/2021 19:29,NULL,1
3984,Gena Showalter,The Darkest Whisper (Lords of the Underworld #4),gd,Nah,41860,46000,,4,36739,170,706,4991,11953,18919,https://images.gr-assets.com/books/1351277969m/5509920.jpg,12/16/2021 19:29,NULL,1
3985,Rob Sheffield,Love Is a Mix Tape,vh,Nah,85500,95000,,4,24597,611,1715,6230,8644,7397,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,12/16/2021 19:29,NULL,1
3986,"Legs McNeil, Gillian McCain",Please Kill Me: The Uncensored Oral History of Punk,kd,Nah,80190,99000,,4,21763,542,818,3347,6989,10067,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,12/16/2021 19:29,NULL,1
3987,Marybeth Mayhew Whalen,The Things We Wish Were True,vh,Nah,32930,37000,,4,29662,400,1581,8038,12428,7215,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,12/16/2021 19:29,NULL,1
3988,Arnold Lobel,"Frog and Toad All Year (Frog and Toad, #3)",gd,Nah,62300,70000,,4,29452,259,769,4414,7194,16816,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,12/16/2021 19:29,NULL,1
3989,R.A. Salvatore,"The Dark Elf Trilogy Collector's Edition (Forgotten Realms: Dark Elf Trilogy, #1-3; Legend of Drizzt, #1-3)",gd,Nah,57960,69000,,4,22287,171,616,2897,6601,12002,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,12/16/2021 19:29,NULL,1
3990,Laurell K. Hamilton,"The Harlequin (Anita Blake, Vampire Hunter #15)",kd,Nah,31680,36000,,4,37781,1199,3090,8085,11138,14269,https://images.gr-assets.com/books/1257988532m/30225.jpg,12/16/2021 19:29,NULL,1
3991,Sarah Weeks,So B. It,vh,Nah,76950,81000,,4,27496,324,1126,5244,9595,11207,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,12/16/2021 19:29,NULL,1
3992,Margaret Peterson Haddix,"Found (The Missing, #1)",kn,Nah,48000,60000,,4,32955,468,1745,7432,11819,11491,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,12/16/2021 19:29,NULL,1
3993,Emily Giffin,First Comes Love,tn,Nah,85140,99000,,4,28025,578,2428,9539,10457,5023,https://images.gr-assets.com/books/1460900049m/26192467.jpg,12/16/2021 19:29,NULL,1
3994,Jim Carroll,The Basketball Diaries,xh,Nah,66240,72000,,4,24293,380,1033,5445,9258,8177,https://images.gr-assets.com/books/1493867556m/682745.jpg,12/16/2021 19:29,NULL,1
3995,Frank Miller,"Sin City, Vol. 4: That Yellow Bastard (Sin City, #4)",kn,Nah,32550,35000,,4,23547,270,640,3534,8400,10703,https://images.gr-assets.com/books/1471122291m/59978.jpg,12/16/2021 19:29,NULL,1
3996,Andrzej Sapkowski,"Krew elfów (Saga o Wiedźminie, #3)",vh,Nah,62790,69000,,4,29790,152,709,4315,11554,13060,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,12/16/2021 19:29,NULL,1
3997,Rebecca Wells,Little Altars Everywhere,kd,Nah,56700,70000,,4,26559,532,2750,9728,8645,4904,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,12/16/2021 19:29,NULL,1
3998,Marian Keyes," Angels (Walsh Family, #3)",xh,Nah,37400,44000,,4,27576,573,2029,8418,9755,6801,https://images.gr-assets.com/books/1407711412m/82747.jpg,12/16/2021 19:29,NULL,1
3999,Brandon Mull,"A World Without Heroes (Beyonders, #1)",tn,Nah,43350,51000,,4,28479,646,1236,5155,9902,11540,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,12/16/2021 19:29,NULL,1
4000,John Flanagan,"The Kings of Clonmel (Ranger's Apprentice, #8)",tn,Nah,85560,93000,,4,34595,323,715,4756,11454,17347,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,12/16/2021 19:29,NULL,1
4001,Joe Hill,The Fireman,kn,Nah,66740,71000,,4,27936,608,1756,5728,11042,8802,https://images.gr-assets.com/books/1469316385m/25816688.jpg,12/16/2021 19:29,NULL,1
4002,Pittacus Lore,"The Revenge of Seven (Lorien Legacies, #5)",vh,Nah,38180,46000,,4,29754,158,581,4234,10602,14179,https://images.gr-assets.com/books/1398024854m/19346451.jpg,12/16/2021 19:29,NULL,1
